order,id,date,time,title,url,visitCount,typedCount,transition
607,165447,5/2/2024,10:27:01,tamanho dos planeta - Pesquisa Google,https://www.google.com/search?q=tamanho+dos+planeta&oq=tamanho+dos+planeta+&gs_lcrp=EgZjaHJvbWUyBggAEEUYOdIBCTExNDU4ajBqN6gCD7ACAQ&client=ms-android-samsung-ss&sourceid=chrome-mobile&ie=UTF-8,6,0,link
608,165451,5/2/2024,10:26:58,tamanho dos planeta - Pesquisa Google,https://www.google.com/search?q=tamanho+dos+planeta&oq=tamanho+dos+planeta+&gs_lcrp=EgZjaHJvbWUyBggAEEUYOdIBCTExNDU4ajBqN6gCD7ACAQ&client=ms-android-samsung-ss&sourceid=chrome-mobile&ie=UTF-8#ip=1,3,0,reload
609,165550,5/2/2024,9:02:52,Vacinação Influenza - Secretaria de Saúde do Distrito Federal,https://www.saude.df.gov.br/vacinacao-influenza,1,0,link
610,127394,5/2/2024,9:02:23,Home / X,https://twitter.com/home,601,75,link
611,165549,5/2/2024,9:02:19,Locais de Vacinação - Secretaria de Saúde do Distrito Federal,https://saude.df.gov.br/locaisdevacinacao,1,0,link
612,165546,5/2/2024,9:02:10,Secretaria de Saúde do DF (@secsaudedf) / X,https://twitter.com/secsaudedf,1,0,link
613,127394,5/2/2024,7:52:59,Home / X,https://twitter.com/home,601,75,link
614,160831,5/2/2024,6:51:48,Curso: IAA006 - Arquitetura de Dados (Turma 2024),https://ufprvirtual.ufpr.br/course/view.php?id=30836,13,0,link
615,142657,5/2/2024,6:50:24,Rastreamento,https://rastreamento.correios.com.br/app/index.php,10,0,link
616,142657,5/2/2024,6:50:15,Rastreamento,https://rastreamento.correios.com.br/app/index.php,10,0,link
617,165537,5/2/2024,6:50:09,Meu Correios,https://meucorreios.correios.com.br/app/index.php,5,0,link
618,142657,5/2/2024,6:50:05,Rastreamento,https://rastreamento.correios.com.br/app/index.php,10,0,link
619,165537,5/2/2024,6:49:53,Meu Correios,https://meucorreios.correios.com.br/app/index.php,5,0,link
620,165543,5/2/2024,6:49:49,Meu Correios,https://meucorreios.correios.com.br/app/delegacao-acesso/permissoes-recebidas.php,1,0,link
621,165537,5/2/2024,6:49:45,Meu Correios,https://meucorreios.correios.com.br/app/index.php,5,0,link
622,165542,5/2/2024,6:49:41,Meu Correios,https://meucorreios.correios.com.br/app/cadastro/cadastro.php,1,0,link
623,165537,5/2/2024,6:49:39,Meu Correios,https://meucorreios.correios.com.br/app/index.php,5,0,link
624,165540,5/2/2024,6:49:29,Login - CAS – Central Authentication Service,https://cas.correios.com.br/login?service=https%3A%2F%2Fmeucorreios.correios.com.br%2Fcore%2Fseguranca%2Fservice.php,1,0,link
625,165537,5/2/2024,6:49:23,Meu Correios,https://meucorreios.correios.com.br/app/index.php,5,0,link
626,165536,5/2/2024,6:49:15,"Comunicado 02/24 - Recadastramento de clientes ""Meu Correios"" — Correios",https://www.correios.com.br/central-de-informacoes/boletim-aos-clientes/recadastramento-de-clientes-meu-correios,1,0,link
627,165535,5/2/2024,6:48:53,Resumo Editais,https://www2.correios.com.br/institucional/licitacoes/resumo_editais.cfm?origem=CP000002/2022&dr=2,1,0,link
628,165534,5/2/2024,6:48:28,Contratação Ponto de Coleta — Correios,https://www.correios.com.br/acesso-a-informacao/licitacoes-e-contratos/credenciamento-ponto-de-coleta,1,0,link
629,142657,5/2/2024,6:48:08,Rastreamento,https://rastreamento.correios.com.br/app/index.php,10,0,form_submit
630,150050,5/2/2024,6:47:55,Correios,https://www.correios.com.br/,1,0,link
631,151037,5/2/2024,6:47:37,Painel,https://ufprvirtual.ufpr.br/my/,155,17,form_submit
632,150940,5/2/2024,6:47:34,UFPR Virtual - o Moodle oficial: Acesso ao site,https://ufprvirtual.ufpr.br/login/index.php,127,0,link
633,151037,5/2/2024,6:47:33,Painel,https://ufprvirtual.ufpr.br/my/,155,17,reload
634,129134,5/2/2024,6:47:27,fac.df.gov.br,http://www.fac.df.gov.br/,65,42,reload
635,127394,5/2/2024,6:46:15,Home / X,https://twitter.com/home,601,75,link
636,165532,5/2/2024,6:46:05,Home / X,https://twitter.com/correio/status/1785957413222494604/photo/1,1,0,link
637,165383,5/2/2024,6:44:51,RASTREAMENTO COMPLETO DE ENCOMENDAS | 17TRACK,https://t.17track.net/pt#nums=NM291233087BR,3,0,auto_toplevel
638,165530,5/2/2024,5:30:51,CNU: governo acompanha situação no RS e pode fazer alteração logística | Metrópoles,https://www.metropoles.com/brasil/cnu-governo-acompanha-situacao-no-rs-e-pode-fazer-alteracao-logistica,1,0,link
639,129134,5/1/2024,22:27:58,fac.df.gov.br,http://www.fac.df.gov.br/,65,42,reload
640,151037,5/1/2024,20:56:07,Painel,https://ufprvirtual.ufpr.br/my/,155,17,link
641,158434,5/1/2024,20:55:44,Curso: IAA005 - Estatística Aplicada II (Turma 2024),https://ufprvirtual.ufpr.br/course/view.php?id=30834,26,1,link
642,151037,5/1/2024,20:54:29,Painel,https://ufprvirtual.ufpr.br/my/,155,17,link
643,160831,5/1/2024,20:54:07,Curso: IAA006 - Arquitetura de Dados (Turma 2024),https://ufprvirtual.ufpr.br/course/view.php?id=30836,13,0,link
644,151037,5/1/2024,20:54:03,Painel,https://ufprvirtual.ufpr.br/my/,155,17,form_submit
645,150748,5/1/2024,20:54:00,UFPR Virtual - o Moodle oficial: Acesso ao site,https://ufprvirtual.ufpr.br/login/?lang=pt_br,23,0,auto_bookmark
646,158824,5/1/2024,20:35:25,RStudio Desktop - Posit,https://posit.co/download/rstudio-desktop/,2,0,auto_toplevel
647,127394,5/1/2024,20:27:45,Home / X,https://twitter.com/home,601,75,link
648,129754,5/1/2024,20:27:38,Notifications / X,https://twitter.com/notifications,7,0,link
649,165527,5/1/2024,19:39:15,Balcão De Cozinha Em Aço Triplo Para Pia Mirage New Telasul Branco/preto | Leroy Merlin,https://www.leroymerlin.com.br/balcao-de-cozinha-em-aco-triplo-para-pia-mirage-new-telasul-branco-preto_1567590995?region=outros&gclid=Cj0KCQjw0MexBhD3ARIsAEI3WHLPzh-2dLwizNJ63qICZMuzVIkeECqzbevJ-gtgnK0LpMkqEKMTZpgaAhMHEALw_wcB,1,0,link
650,127394,5/1/2024,18:00:17,Home / X,https://twitter.com/home,601,75,link
651,165525,5/1/2024,17:58:18,"Brunno Melo on X: ""30 anos sem Ayrton Senna e até hoje a gente se lembra, exatamente, onde estávamos e o que fazíamos quando a tragédia aconteceu. Lembro de tudo. Lembro do rosto em choque do meu pai e da minha mãe. Lembro do volume da televisão no máximo com a voz angustiada do Galvão. Lembro do"" / X",https://twitter.com/BrunnoMeloCBN/status/1785622304384282848,1,0,link
652,165523,5/1/2024,17:57:53,Brunno Melo (@BrunnoMeloCBN) / X,https://twitter.com/BrunnoMeloCBN,2,0,link
653,165524,5/1/2024,17:57:46,"Maria Celoí S P Tocci on X: ""@BrunnoMeloCBN Eu me lembro bem. Foi parecido, eu , meu pai e minha mãe. Choramos tanto, ficamos em luto por vários dias. Pra nós era alguém da família, onde nos encontrávamos todos os domingos , fazia parte da nossa vida."" / X",https://twitter.com/Celoi28/status/1785736147647205488,1,0,link
654,165523,5/1/2024,17:57:34,Brunno Melo (@BrunnoMeloCBN) / X,https://twitter.com/BrunnoMeloCBN,2,0,link
655,127394,5/1/2024,17:57:00,Home / X,https://twitter.com/home,601,75,link
656,165522,5/1/2024,17:56:54,"Bruno Gino, MD, MHSc on X: ""@PedroRonchi2 FDP!"" / X",https://twitter.com/DrBrunoGino/status/1785775130636923223,1,0,link
657,165521,5/1/2024,17:56:25,piquet bolsonarista brasilia - Pesquisa Google,https://www.google.com/search?q=piquet+bolsonarista+brasilia&rlz=1C1SQJL_pt-BRBR929BR929&oq=piquet+bolsonarista+brasilia&gs_lcrp=EgZjaHJvbWUyBggAEEUYOdIBCDU3MTlqMGo3qAIAsAIA&sourceid=chrome&ie=UTF-8,2,0,link
658,165521,5/1/2024,17:56:24,piquet bolsonarista brasilia - Pesquisa Google,https://www.google.com/search?q=piquet+bolsonarista+brasilia&rlz=1C1SQJL_pt-BRBR929BR929&oq=piquet+bolsonarista+brasilia&gs_lcrp=EgZjaHJvbWUyBggAEEUYOdIBCDU3MTlqMGo3qAIAsAIA&sourceid=chrome&ie=UTF-8,2,0,generated
659,127394,5/1/2024,17:28:00,Home / X,https://twitter.com/home,601,75,link
660,165520,5/1/2024,17:26:46,"Metrópoles on X: ""⏯ Adriane Galisteu diz que verá documentário de Ayrton como sendo ficção Nesta quarta-feira, 1º de Maio, fazem 30 anos da morte de Ayrton Senna, e a atriz e apresentadora Adriane Galisteu, que namorou o piloto, foi às redes sociais se pronunciar sobre como o ocorrido ainda https://t.co/cFW06yoqjK"" / X",https://twitter.com/Metropoles/status/1785762753929474076,1,0,link
661,165519,5/1/2024,17:15:26,Atlético-MG vence Sport e agora enfrenta o Fluminense em Cariacica-ES | Metrópoles,https://www.metropoles.com/esportes/atletico-mg-vence-sport-e-agora-enfrenta-o-fluminense-em-cariacica-es,2,0,link
662,165519,5/1/2024,17:15:25,Atlético-MG vence Sport e agora enfrenta o Fluminense em Cariacica-ES | Metrópoles,https://www.metropoles.com/esportes/atletico-mg-vence-sport-e-agora-enfrenta-o-fluminense-em-cariacica-es,2,0,link
663,165518,5/1/2024,17:14:09,Atriz de The Chosen chora comendo açaí e fala de gratidão ao Brasil | Metrópoles,https://www.metropoles.com/entretenimento/televisao/atriz-de-the-chosen-chora-comendo-acai-e-fala-de-gratidao-ao-brasil,2,0,link
664,165518,5/1/2024,17:14:08,Atriz de The Chosen chora comendo açaí e fala de gratidão ao Brasil | Metrópoles,https://www.metropoles.com/entretenimento/televisao/atriz-de-the-chosen-chora-comendo-acai-e-fala-de-gratidao-ao-brasil,2,0,link
665,165517,5/1/2024,17:14:00,Madonna fez exigência para Anitta participar de show. Saiba mais | Metrópoles,https://www.metropoles.com/celebridades/madonna-fez-exigencia-para-anitta-participar-de-show-saiba-mais,2,0,link
666,165517,5/1/2024,17:13:56,Madonna fez exigência para Anitta participar de show. Saiba mais | Metrópoles,https://www.metropoles.com/celebridades/madonna-fez-exigencia-para-anitta-participar-de-show-saiba-mais,2,0,link
667,165516,5/1/2024,17:13:50,Tortura a soldado: PM preso já foi condenado por espancar homem no DF | Metrópoles,https://www.metropoles.com/distrito-federal/preso-apos-torturar-soldado-pm-foi-condenado-por-espancar-homem-no-df,2,0,link
668,165516,5/1/2024,17:13:48,Tortura a soldado: PM preso já foi condenado por espancar homem no DF | Metrópoles,https://www.metropoles.com/distrito-federal/preso-apos-torturar-soldado-pm-foi-condenado-por-espancar-homem-no-df,2,0,link
669,165515,5/1/2024,17:13:46,Vídeo: homem é estuprado na frente de casa quando saía para trabalhar | Metrópoles,https://www.metropoles.com/sao-paulo/video-homem-e-estuprado-na-frente-de-casa-quando-saia-para-trabalhar,2,0,link
670,165515,5/1/2024,17:13:43,Vídeo: homem é estuprado na frente de casa quando saía para trabalhar | Metrópoles,https://www.metropoles.com/sao-paulo/video-homem-e-estuprado-na-frente-de-casa-quando-saia-para-trabalhar,2,0,link
671,165514,5/1/2024,17:13:22,"AstraZeneca e Covid: risco de trombose aumenta sem vacina, diz Fiocruz | Metrópoles",https://www.metropoles.com/colunas/paulo-cappelli/astrazeneca-covid-risco-trombose-aumenta-sem-vacina-fiocruz,2,0,link
672,165514,5/1/2024,17:13:18,"AstraZeneca e Covid: risco de trombose aumenta sem vacina, diz Fiocruz | Metrópoles",https://www.metropoles.com/colunas/paulo-cappelli/astrazeneca-covid-risco-trombose-aumenta-sem-vacina-fiocruz,2,0,link
673,127847,5/1/2024,17:12:59,Metrópoles | O seu portal de notícias,https://www.metropoles.com/,277,39,link
674,127847,5/1/2024,17:12:45,Metrópoles | O seu portal de notícias,https://www.metropoles.com/,277,39,typed
675,165513,5/1/2024,17:01:10,Entrar em DIO,https://auth.dio.me/realms/master/protocol/openid-connect/auth?client_id=spa-core-client&redirect_uri=https%3A%2F%2Fweb.dio.me%2Ftopics%2Fcommunity-avancando-juntos-no-bootcamp%3F%26&state=aef59cf8-4d1e-42e2-bff4-6258a0b39621&response_mode=fragment&response_type=code&scope=openid&nonce=4dda2280-7157-4da4-82e2-19c5b3472803,1,0,link
676,127955,5/1/2024,17:01:08,Consulta pública · Processo Judicial Eletrônico - 1º Grau,https://pje-consultapublica.tjdft.jus.br/consultapublica/ConsultaPublica/listView.seam,52,0,link
677,127953,5/1/2024,17:00:56,Processo Judicial Eletrônico - PJe — Tribunal de Justiça do Distrito Federal e dos Territórios,https://www.tjdft.jus.br/pje,36,0,link
678,127952,5/1/2024,17:00:53,Tribunal de Justiça do Distrito Federal e dos Territórios,https://www.tjdft.jus.br/,37,37,typed
679,129134,5/1/2024,16:59:05,fac.df.gov.br,http://www.fac.df.gov.br/,65,42,typed
680,127394,5/1/2024,16:57:55,Home / X,https://twitter.com/home,601,75,link
681,165512,5/1/2024,16:56:47,Kim Kataguiri (@KimKataguiri) / X,https://twitter.com/KimKataguiri,1,0,link
682,165511,5/1/2024,16:55:02,#flopou - Search / X,https://twitter.com/search?q=%23flopou&src=trend_click&vertical=trends,1,0,link
683,127394,5/1/2024,16:51:45,Home / X,https://twitter.com/home,601,75,link
684,165510,5/1/2024,16:50:53,13x0 - Search / X,https://twitter.com/search?q=13x0&src=trend_click&vertical=trends,1,0,link
685,127394,5/1/2024,16:50:34,Home / X,https://twitter.com/home,601,75,link
686,165509,5/1/2024,15:53:59,estória - Pesquisa Google,https://www.google.com/search?q=est%C3%B3ria&rlz=1C1SQJL_pt-BRBR929BR929&oq=est%C3%B3ria&gs_lcrp=EgZjaHJvbWUyBggAEEUYOdIBCDI0ODRqMGo3qAIAsAIA&sourceid=chrome&ie=UTF-8,2,0,link
687,165509,5/1/2024,15:53:58,estória - Pesquisa Google,https://www.google.com/search?q=est%C3%B3ria&rlz=1C1SQJL_pt-BRBR929BR929&oq=est%C3%B3ria&gs_lcrp=EgZjaHJvbWUyBggAEEUYOdIBCDI0ODRqMGo3qAIAsAIA&sourceid=chrome&ie=UTF-8,2,0,generated
688,165508,5/1/2024,15:53:01,"Victor Oliveira ☕ on X: ""A maior trabalhadora do Brasil https://t.co/W2EsIGDogE"" / X",https://twitter.com/victoroliveira/status/1785696654772805805,1,0,link
689,127394,5/1/2024,15:51:21,Home / X,https://twitter.com/home,601,75,link
690,165506,5/1/2024,15:47:48,"Lula on X: ""É muito gratificante para um presidente da República olhar nos olhos de cada trabalhador e cada trabalhadora num dia como hoje. Para dizer que o Brasil vai cuidar de todos os brasileiros. Os salários voltaram a crescer. Os empregos voltaram a crescer. As oportunidades voltaram a"" / X",https://twitter.com/LulaOficial/status/1785715777695330572,2,0,link
691,165507,5/1/2024,15:46:41,"Lis@ndro Mor@es on X: ""@LulaOficial Como é que é?????? https://t.co/OenDtfVAXE"" / X",https://twitter.com/lisandromoraes/status/1785717252639138208,1,0,link
692,165506,5/1/2024,15:46:24,"Lula on X: ""É muito gratificante para um presidente da República olhar nos olhos de cada trabalhador e cada trabalhadora num dia como hoje. Para dizer que o Brasil vai cuidar de todos os brasileiros. Os salários voltaram a crescer. Os empregos voltaram a crescer. As oportunidades voltaram a"" / X",https://twitter.com/LulaOficial/status/1785715777695330572,2,0,link
693,127394,5/1/2024,15:44:28,Home / X,https://twitter.com/home,601,75,link
694,165505,5/1/2024,15:43:57,"Metrópoles on X: ""⏯ O japonês Ryu Uchihara, que é apaixonado pelo Brasil, postou um vídeo nas redes sociais em que tenta se passar por um recifense. Ao chegar no restaurante, ele pede por um arrumadinho e pergunta o preço. Logo, o garçom responde: ""Tá 90 conto, amigo"". ""Como é, amigo? 90 conto? https://t.co/pxS0rLcGc9"" / X",https://twitter.com/Metropoles/status/1785720072884900123,1,0,link
695,127394,5/1/2024,15:42:48,Home / X,https://twitter.com/home,601,75,link
696,165504,5/1/2024,15:42:43,"Notícias Paralelas on X: ""🚨 Atenção: l Lucro empresarial mundial cresce 14 vezes mais do que o salário de trabalhadores, aponta a Oxfam. Mas os patriotas daqui preferem idolatrar seus bilionários e reclamam quando Lula adota políticas que melhoram o poder de compras, porque acham que seu 'patrãozinho' https://t.co/MZeC3iozjp"" / X",https://twitter.com/NP__Oficial/status/1785720127712874766,1,0,link
697,127394,5/1/2024,15:42:24,Home / X,https://twitter.com/home,601,75,link
698,165503,5/1/2024,15:41:23,"Making of da vida alheia on X: ""Mas se vc não for não vai saber. 👯‍♀️👯‍♀️ - Sobre casa se Swing https://t.co/MmVM7hLWML"" / X",https://twitter.com/madeinbajor/status/1785721231330742375,1,0,link
699,165431,5/1/2024,15:39:38,Secretaria de Cultura e Economia Criativa lança edital FAC I – 2024 |,http://www.fac.df.gov.br/secretaria-de-cultura-e-economia-criativa-lanca-edital-fac-i-2024/#more-42699,5,0,link
700,165502,5/1/2024,15:39:16,ANEXO-I-DESCRIÇÃO-DAS-LINHAS-E-CATEGORIAS-DE-VAGAS-FINAL.pdf,chrome-extension://efaidnbmnnnibpcajpcglclefindmkaj/http://www.fac.df.gov.br/wp-content/uploads/ANEXO-I-DESCRI%C3%87%C3%83O-DAS-LINHAS-E-CATEGORIAS-DE-VAGAS-FINAL.pdf,1,0,link
701,165501,5/1/2024,15:39:16,ANEXO-I-DESCRI%C3%87%C3%83O-DAS-LINHAS-E-CATEGORIAS-DE-VAGAS-FINAL.pdf,chrome-extension://efaidnbmnnnibpcajpcglclefindmkaj/viewer.html?pdfurl=http%3A%2F%2Fwww.fac.df.gov.br%2Fwp-content%2Fuploads%2FANEXO-I-DESCRI%25C3%2587%25C3%2583O-DAS-LINHAS-E-CATEGORIAS-DE-VAGAS-FINAL.pdf&clen=238201&chunk=true,2,0,link
702,165501,5/1/2024,15:39:16,ANEXO-I-DESCRI%C3%87%C3%83O-DAS-LINHAS-E-CATEGORIAS-DE-VAGAS-FINAL.pdf,chrome-extension://efaidnbmnnnibpcajpcglclefindmkaj/viewer.html?pdfurl=http%3A%2F%2Fwww.fac.df.gov.br%2Fwp-content%2Fuploads%2FANEXO-I-DESCRI%25C3%2587%25C3%2583O-DAS-LINHAS-E-CATEGORIAS-DE-VAGAS-FINAL.pdf&clen=238201&chunk=true,2,0,link
703,165500,5/1/2024,15:39:16,,http://www.fac.df.gov.br/wp-content/uploads/ANEXO-I-DESCRI%C3%87%C3%83O-DAS-LINHAS-E-CATEGORIAS-DE-VAGAS-FINAL.pdf,1,0,link
704,165431,5/1/2024,15:39:14,Secretaria de Cultura e Economia Criativa lança edital FAC I – 2024 |,http://www.fac.df.gov.br/secretaria-de-cultura-e-economia-criativa-lanca-edital-fac-i-2024/#more-42699,5,0,link
705,165499,5/1/2024,15:38:37,Edital-FAC_ABR.docx.pdf,chrome-extension://efaidnbmnnnibpcajpcglclefindmkaj/http://www.fac.df.gov.br/wp-content/uploads/Edital-FAC_ABR.docx.pdf,1,0,link
706,165498,5/1/2024,15:38:37,Edital-FAC_ABR.docx.pdf,chrome-extension://efaidnbmnnnibpcajpcglclefindmkaj/viewer.html?pdfurl=http%3A%2F%2Fwww.fac.df.gov.br%2Fwp-content%2Fuploads%2FEdital-FAC_ABR.docx.pdf&clen=192052&chunk=true,1,0,link
707,165497,5/1/2024,15:38:37,,http://www.fac.df.gov.br/wp-content/uploads/Edital-FAC_ABR.docx.pdf,1,0,link
708,165431,5/1/2024,15:38:30,Secretaria de Cultura e Economia Criativa lança edital FAC I – 2024 |,http://www.fac.df.gov.br/secretaria-de-cultura-e-economia-criativa-lanca-edital-fac-i-2024/#more-42699,5,0,link
709,129134,5/1/2024,15:38:28,fac.df.gov.br,http://www.fac.df.gov.br/,65,42,typed
710,138948,5/1/2024,15:38:26,Análise de Inscrição e Renovação |,http://www.fac.df.gov.br/analise-de-inscricao-e-renovacao/,44,1,link
711,129134,5/1/2024,15:38:19,fac.df.gov.br,http://www.fac.df.gov.br/,65,42,typed
712,165496,5/1/2024,15:33:51,Nomeações no GDF: Saúde será pasta com mais contratados. Veja por área | Metrópoles,https://www.metropoles.com/distrito-federal/nomeacoes-no-gdf-saude-sera-pasta-com-mais-contratados-veja-por-area,1,0,link
713,127394,5/1/2024,15:32:03,Home / X,https://twitter.com/home,601,75,link
714,165493,5/1/2024,15:31:25,"Kim Kataguiri on X: ""@LulaOficial @ricardostuckert Cadê a visão aérea? kkkkkk https://t.co/OVysJRRNoS"" / X",https://twitter.com/KimKataguiri/status/1785736965461004533,1,0,link
715,165492,5/1/2024,15:31:03,"Lula on X: ""Acreditem com a fé que vocês tem em Deus. Ao fim do mandato, vou olhar para a cara de cada brasileiro e agradecer pela confiança. E vou entregar esse país ainda melhor e mais respeitado no mundo todo. Um abraço. #DiaDoTrabalhador 📸 @ricardostuckert https://t.co/bQ4U4hURxy"" / X",https://twitter.com/LulaOficial/status/1785726407416451318,1,0,link
716,165491,5/1/2024,15:30:52,"Peça baseada em “O avesso da pele”, de Jeferson Tenório, terá turnê | Metrópoles",https://www.metropoles.com/colunas/guilherme-amado/peca-baseada-em-o-avesso-da-pele-de-jeferson-tenorio-tera-turne,1,0,link
717,127394,5/1/2024,15:29:18,Home / X,https://twitter.com/home,601,75,link
718,162525,5/1/2024,15:28:48,wellingtonluizdf (@wellington_luiz) / X,https://twitter.com/wellington_luiz,2,0,link
719,165488,5/1/2024,15:27:33,Ministério da Saúde amplia vacinação contra gripe após alta de casos,https://cultura.uol.com.br/noticias/65926_ministerio-da-saude-amplia-vacinacao-contra-gripe-apos-alta-de-casos.html,1,0,link
720,127394,5/1/2024,15:27:24,Home / X,https://twitter.com/home,601,75,link
721,165486,5/1/2024,15:26:45,"GloboNews on X: "".@gugachacra estava na Universidade de Columbia ontem à noite, onde mais de 300 manifestantes pró-Palestina foram presos, e relata momentos de tensão com a polícia. ➡️Assista ao #Estudioi, na #GloboNews: https://t.co/yAMjf4cw3V https://t.co/wVi3Zgbx4z"" / X",https://twitter.com/GloboNews/status/1785728978772242655,1,0,link
722,127394,5/1/2024,15:25:04,Home / X,https://twitter.com/home,601,75,link
723,165485,5/1/2024,15:24:32,"Making of da vida alheia on X: ""Moça seu problema é sério.. https://t.co/Vpnde5r28f"" / X",https://twitter.com/madeinbajor/status/1785731652670398573,1,0,link
724,127394,5/1/2024,15:23:33,Home / X,https://twitter.com/home,601,75,link
725,165484,5/1/2024,15:23:24,larapios - Pesquisa Google,https://www.google.com/search?q=larapios&rlz=1C1SQJL_pt-BRBR929BR929&oq=larapios&gs_lcrp=EgZjaHJvbWUqBggAEEUYOzIGCAAQRRg70gEIMTQ2M2owajeoAgCwAgA&sourceid=chrome&ie=UTF-8,2,0,link
726,165484,5/1/2024,15:23:23,larapios - Pesquisa Google,https://www.google.com/search?q=larapios&rlz=1C1SQJL_pt-BRBR929BR929&oq=larapios&gs_lcrp=EgZjaHJvbWUqBggAEEUYOzIGCAAQRRg70gEIMTQ2M2owajeoAgCwAgA&sourceid=chrome&ie=UTF-8,2,0,generated
727,165483,5/1/2024,15:23:17,larapios - Pesquisa Google,https://www.google.com/search?q=larapios&rlz=1C1SQJL_pt-BRBR929BR929&oq=larapios&gs_lcrp=EgZjaHJvbWUyBggAEEUYOdIBCDI4NzlqMGo3qAIAsAIA&sourceid=chrome&ie=UTF-8,2,0,link
728,165483,5/1/2024,15:23:16,larapios - Pesquisa Google,https://www.google.com/search?q=larapios&rlz=1C1SQJL_pt-BRBR929BR929&oq=larapios&gs_lcrp=EgZjaHJvbWUyBggAEEUYOdIBCDI4NzlqMGo3qAIAsAIA&sourceid=chrome&ie=UTF-8,2,0,generated
729,165482,5/1/2024,15:22:51,"Notícias Paralelas on X: ""Como se chama o fenômeno que faz a extrema-direita apoiar judeus e nazistas ao mesmo tempo? https://t.co/Cw3kpcfDne"" / X",https://twitter.com/NP__Oficial/status/1785732067835158774,1,0,link
730,127394,5/1/2024,15:21:35,Home / X,https://twitter.com/home,601,75,link
731,159314,5/1/2024,15:20:59,Home / X,https://twitter.com/compose/post,14,0,link
732,127394,5/1/2024,15:19:25,Home / X,https://twitter.com/home,601,75,link
733,159314,5/1/2024,15:18:51,Home / X,https://twitter.com/compose/post,14,0,link
734,127394,5/1/2024,15:18:26,Home / X,https://twitter.com/home,601,75,link
735,165481,5/1/2024,15:17:45,Empresário estupra sobrinha e oferece R$ 100 mil para vítima mentir | Metrópoles,https://www.metropoles.com/distrito-federal/na-mira/empresario-estupra-sobrinha-e-oferece-r-100-mil-para-vitima-mentir,2,0,link
736,165481,5/1/2024,15:17:44,Empresário estupra sobrinha e oferece R$ 100 mil para vítima mentir | Metrópoles,https://www.metropoles.com/distrito-federal/na-mira/empresario-estupra-sobrinha-e-oferece-r-100-mil-para-vitima-mentir,2,0,link
737,133136,5/1/2024,15:17:30,McAfee® WebAdvisor - Classificações de segurança do site,chrome-extension://fheoggkfdfchfphceeifdbepaooicaho/html/site_status_block_page.html,15,0,link
738,165479,5/1/2024,15:17:29,https://curt.link/xzznJgx,https://t.co/WeeUpndMgG,1,0,link
739,165476,5/1/2024,15:17:27,"Metrópoles on X: ""➡️ Empresário estupra sobrinha e oferece R$ 100 mil para vítima mentir Condenado a 27 anos e seis meses de prisão, réu estava foragido e iniciará cumprimento da pena em regime fechado Leia na coluna @mirelle_ap e @carloscarone78: https://t.co/WeeUpndMgG https://t.co/937HC4xLQM"" / X",https://twitter.com/Metropoles/status/1785734682090287276,2,0,link
740,165477,5/1/2024,15:17:11,pastor evangélico (@felipecrente) / X,https://twitter.com/felipecrente,2,0,link
741,165478,5/1/2024,15:17:06,pastor evangélico (@felipecrente) / X,https://twitter.com/felipecrente/status/1783545077752631765/photo/1,1,0,link
742,165477,5/1/2024,15:16:59,pastor evangélico (@felipecrente) / X,https://twitter.com/felipecrente,2,0,link
743,165476,5/1/2024,15:16:52,"Metrópoles on X: ""➡️ Empresário estupra sobrinha e oferece R$ 100 mil para vítima mentir Condenado a 27 anos e seis meses de prisão, réu estava foragido e iniciará cumprimento da pena em regime fechado Leia na coluna @mirelle_ap e @carloscarone78: https://t.co/WeeUpndMgG https://t.co/937HC4xLQM"" / X",https://twitter.com/Metropoles/status/1785734682090287276,2,0,link
744,141703,5/1/2024,15:16:29,Assistir GloboNews Ao Vivo | Globoplay,https://globoplay.globo.com/globonews/ao-vivo/7339101/,96,0,link
745,127394,5/1/2024,15:16:27,Home / X,https://twitter.com/home,601,75,link
746,127394,5/1/2024,15:16:25,Home / X,https://twitter.com/home,601,75,link
747,127394,5/1/2024,15:16:24,Home / X,https://twitter.com/home,601,75,typed
748,141632,5/1/2024,15:16:19,TV Globo Ao Vivo Online Grátis | Assista no Globoplay,https://globoplay.globo.com/tv-globo/ao-vivo/6120663/,201,0,link
749,141632,5/1/2024,15:16:19,TV Globo Ao Vivo Online Grátis | Assista no Globoplay,https://globoplay.globo.com/tv-globo/ao-vivo/6120663/,201,0,link
750,141631,5/1/2024,15:16:19,Globoplay | Assista ao vivo à programação da TV,https://globoplay.globo.com/agora-na-tv/,107,0,link
751,149310,5/1/2024,15:16:09,Globoplay | Assista online aos programas da Globo,https://globoplay.globo.com/?utm_source=web_app_manifest,99,0,auto_bookmark
752,165466,5/1/2024,15:12:09,O homem-bomba | VEJA,https://veja.abril.com.br/coluna/thomas-traumann/o-homem-bomba-3/,2,0,link
753,165475,5/1/2024,15:12:04,O homem-bomba | VEJA,https://veja.abril.com.br/coluna/thomas-traumann/o-homem-bomba-3/#google_vignette,1,0,link
754,127426,5/1/2024,15:11:05,Globoplay | Assista online aos programas da Globo,https://globoplay.globo.com/,23,3,link
755,141703,5/1/2024,15:09:52,Assistir GloboNews Ao Vivo | Globoplay,https://globoplay.globo.com/globonews/ao-vivo/7339101/,96,0,reload
